timestamp,asset_id,asset_type,rated_mva,asset_age_years,criticality,voltage_pu,current_a,frequency_hz,active_power_mw,reactive_power_mvar,power_factor,temperature_c,load_percent,thd_percent,previous_faults,operating_state,fault_type,failure,failure_horizon_hours
2026-04-07T02:45:00,T01,transformer,40.0,6,0.9,0.9989,388.07,50.009,20.859,5.678,0.9649,60.87,56.68,2.778,0,healthy,normal,0,0
2026-04-07T03:00:00,T01,transformer,40.0,6,0.9,1.0026,446.72,50.03,23.772,8.027,0.9474,60.58,64.6,2.892,1,healthy,normal,0,0
2026-04-07T03:15:00,T01,transformer,40.0,6,0.9,0.9223,490.15,49.857,26.351,9.522,0.9405,64.4,71.61,4.286,0,failure,voltage_instability,1,24
2026-04-07T03:30:00,T01,transformer,40.0,6,0.9,1.0034,493.95,49.978,26.297,7.227,0.9642,61.89,71.46,2.796,0,healthy,normal,0,0
2026-04-07T03:45:00,T01,transformer,40.0,6,0.9,0.9661,503.0,49.967,26.234,6.669,0.9692,62.6,71.29,3.829,3,anomaly,voltage_instability,0,225
2026-04-07T04:00:00,T01,transformer,40.0,6,0.9,1.0069,436.3,50.025,22.385,7.32,0.9445,63.45,60.83,4.719,0,early_degradation,harmonic_distortion,0,0
2026-04-07T04:15:00,T01,transformer,40.0,6,0.9,0.9998,446.32,50.018,24.058,7.301,0.9569,63.71,65.37,2.355,0,healthy,normal,0,0
2026-04-07T04:30:00,T01,transformer,40.0,6,0.9,0.9964,436.63,49.996,22.724,6.323,0.9634,59.47,61.75,3.084,0,healthy,normal,0,0
2026-04-07T04:45:00,T01,transformer,40.0,6,0.9,0.9911,354.46,49.971,18.623,4.77,0.9687,59.63,50.61,2.371,4,healthy,normal,0,0
2026-04-07T05:00:00,T01,transformer,40.0,6,0.9,0.9974,516.95,49.999,27.036,7.046,0.9677,63.73,73.47,3.104,1,healthy,normal,0,0
2026-04-07T05:15:00,T01,transformer,40.0,6,0.9,0.9961,436.4,50.014,23.01,8.271,0.941,62.96,62.53,3.056,0,healthy,normal,0,0
2026-04-07T05:30:00,T01,transformer,40.0,6,0.9,0.928,502.15,49.915,27.103,9.911,0.9392,63.86,73.65,3.541,0,failure,voltage_instability,1,4
2026-04-07T05:45:00,T01,transformer,40.0,6,0.9,1.0074,572.01,49.99,29.742,7.558,0.9692,63.99,80.82,3.445,4,healthy,normal,0,0
2026-04-07T06:00:00,T01,transformer,40.0,6,0.9,1.0003,446.54,49.941,23.996,8.65,0.9407,62.63,65.21,2.197,0,healthy,normal,0,0
2026-04-07T06:15:00,T01,transformer,40.0,6,0.9,1.0046,430.95,49.993,22.867,9.023,0.9302,59.57,62.14,2.655,0,healthy,normal,0,0
2026-04-07T06:30:00,T01,transformer,40.0,6,0.9,0.9796,607.91,50.052,27.651,7.078,0.9445,84.36,86.08,3.316,1,anomaly,overload,0,208
2026-04-07T06:45:00,T01,transformer,40.0,6,0.9,0.9807,422.27,49.993,22.792,7.383,0.9513,63.25,61.94,2.868,4,healthy,normal,0,0
2026-04-07T07:00:00,T01,transformer,40.0,6,0.9,1.0095,505.77,49.999,25.854,6.919,0.966,64.41,70.26,2.316,2,healthy,normal,0,0
2026-04-07T07:15:00,T01,transformer,40.0,6,0.9,0.9909,407.87,49.941,20.911,6.486,0.9551,61.84,56.82,2.447,0,healthy,normal,0,0
2026-04-07T07:30:00,T01,transformer,40.0,6,0.9,0.9644,506.16,49.911,26.239,7.596,0.9606,63.31,71.3,4.329,0,anomaly,voltage_instability,0,235
2026-04-07T07:45:00,T01,transformer,40.0,6,0.9,0.9969,515.86,50.04,26.827,7.226,0.9656,61.85,72.9,2.37,0,healthy,normal,0,0
2026-04-07T08:00:00,T01,transformer,40.0,6,0.9,1.0142,476.02,50.0,24.786,7.45,0.9577,63.67,67.35,3.211,1,healthy,normal,0,0
2026-04-07T08:15:00,T01,transformer,40.0,6,0.9,0.9992,492.12,50.066,25.706,8.677,0.9475,64.69,69.85,2.455,0,healthy,normal,0,0
2026-04-07T08:30:00,T01,transformer,40.0,6,0.9,0.9823,484.25,50.048,26.068,8.702,0.9486,61.55,70.84,2.36,1,healthy,normal,0,0
2026-04-07T08:45:00,T01,transformer,40.0,6,0.9,1.0039,479.65,50.021,24.741,9.632,0.9319,59.04,67.23,1.844,2,healthy,normal,0,0
2026-04-07T09:00:00,T01,transformer,40.0,6,0.9,1.0049,509.52,49.979,27.619,10.872,0.9181,67.33,75.05,5.184,1,early_degradation,harmonic_distortion,0,0
2026-04-07T09:15:00,T01,transformer,40.0,6,0.9,1.0018,442.92,49.986,23.41,8.219,0.9435,65.49,63.61,1.943,2,healthy,normal,0,0
2026-04-07T09:30:00,T01,transformer,40.0,6,0.9,1.0067,580.77,50.001,30.176,10.823,0.9413,66.97,82,2.94,4,healthy,normal,0,0
2026-04-07T09:45:00,T01,transformer,40.0,6,0.9,0.9933,415.28,50.014,22.329,8.574,0.9335,62.64,60.68,1.811,0,healthy,normal,0,0
2026-04-07T10:00:00,T01,transformer,40.0,6,0.9,1.003,422.06,49.986,21.571,8.22,0.9344,65.73,58.62,2.74,0,healthy,normal,0,0
2026-04-07T10:15:00,T01,transformer,40.0,6,0.9,1.009,428.69,49.991,22.45,8.838,0.9305,61.18,61.01,2.375,2,healthy,normal,0,0
2026-04-07T10:30:00,T01,transformer,40.0,6,0.9,1.0042,339.33,49.997,18.269,6.473,0.9426,59.93,49.64,2.514,3,healthy,normal,0,0
2026-04-07T10:45:00,T01,transformer,40.0,6,0.9,0.9836,553.95,50.002,28.618,8.039,0.9627,64.49,77.77,2.57,0,healthy,normal,0,0
2026-04-07T11:00:00,T01,transformer,40.0,6,0.9,1.0021,446.77,49.975,22.998,7.71,0.9285,60.13,62.49,8.06,2,anomaly,harmonic_distortion,0,194
2026-04-07T11:15:00,T01,transformer,40.0,6,0.9,0.9755,588.84,49.934,25.2,8.517,0.9154,85.84,82.84,4.432,0,high_risk,overload,0,41
2026-04-07T11:30:00,T01,transformer,40.0,6,0.9,0.9847,462.41,50.017,24.175,9.006,0.9371,63.81,65.69,2.43,0,healthy,normal,0,0
2026-04-07T11:45:00,T01,transformer,40.0,6,0.9,1.0029,549.2,50.021,28.367,8.272,0.96,59.52,77.09,1.325,3,healthy,normal,0,0
2026-04-07T12:00:00,T01,transformer,40.0,6,0.9,0.9993,460.44,50.014,23.32,8.636,0.9304,65.56,66.66,2.951,1,early_degradation,overload,0,0
2026-04-07T12:15:00,T01,transformer,40.0,6,0.9,0.9972,468.79,49.982,25.122,8.364,0.9488,64.2,68.27,3.057,1,healthy,normal,0,0
2026-04-07T12:30:00,T01,transformer,40.0,6,0.9,1.0001,504.91,50.004,26.446,9.521,0.9409,65.22,71.86,2.401,1,healthy,normal,0,0
2026-04-07T12:45:00,T01,transformer,40.0,6,0.9,1.0078,502.27,49.98,26.263,8.735,0.9437,67.78,73.72,2.998,3,early_degradation,overload,0,0
2026-04-07T13:00:00,T01,transformer,40.0,6,0.9,0.9888,507.37,49.962,26.741,9.524,0.9197,104.67,72.67,2.911,1,high_risk,overheating,0,17
2026-04-07T13:15:00,T01,transformer,40.0,6,0.9,0.9788,497.97,49.994,25.579,9.994,0.9314,63.3,69.51,2.625,0,healthy,normal,0,0
2026-04-07T13:30:00,T01,transformer,40.0,6,0.9,0.9758,599.33,49.936,25.832,6.992,0.9355,84.22,83.59,3.964,2,high_risk,overload,0,65
2026-04-07T13:45:00,T01,transformer,40.0,6,0.9,1.0117,561.97,50.018,28.906,8.122,0.9627,60.78,78.55,2.335,1,healthy,normal,0,0
2026-04-07T14:00:00,T01,transformer,40.0,6,0.9,1.0088,447.92,50.005,23.912,8.814,0.9383,62.0,64.98,2.897,0,healthy,normal,0,0
2026-04-07T14:15:00,T01,transformer,40.0,6,0.9,1.0021,479.48,49.974,25.434,8.629,0.9354,66.38,69.11,5.237,1,early_degradation,harmonic_distortion,0,0
2026-04-07T14:30:00,T01,transformer,40.0,6,0.9,0.9935,530.11,49.994,26.026,8.422,0.9413,69.65,75.26,3.147,1,early_degradation,overload,0,0
2026-04-07T14:45:00,T01,transformer,40.0,6,0.9,0.9569,509.42,49.98,26.516,9.41,0.9424,64.03,72.05,3.734,0,anomaly,voltage_instability,0,79
2026-04-07T15:00:00,T01,transformer,40.0,6,0.9,0.9403,529.91,49.912,27.406,7.932,0.9606,65.78,74.47,5.072,0,high_risk,voltage_instability,0,35
2026-04-07T15:15:00,T01,transformer,40.0,6,0.9,0.9846,620.82,50.0,25.556,6.574,0.9286,92.37,87.38,5.031,1,high_risk,overload,0,22
2026-04-07T15:30:00,T01,transformer,40.0,6,0.9,1.0085,461.09,49.99,24.884,8.018,0.9518,60.89,67.62,2.405,0,healthy,normal,0,0
2026-04-07T15:45:00,T01,transformer,40.0,6,0.9,1.0047,527.77,49.997,27.433,7.004,0.9689,68.69,74.55,3.014,0,healthy,normal,0,0
2026-04-07T16:00:00,T01,transformer,40.0,6,0.9,0.9899,438.7,50.027,23.587,6.256,0.9666,59.45,64.09,2.58,1,healthy,normal,0,0
2026-04-07T16:15:00,T01,transformer,40.0,6,0.9,1.0014,483.57,49.974,24.951,9.332,0.9366,66.24,67.8,3.212,3,healthy,normal,0,0
2026-04-07T16:30:00,T01,transformer,40.0,6,0.9,0.9966,476.74,50.009,25.412,9.306,0.939,63.96,69.05,2.198,1,healthy,normal,0,0
2026-04-07T16:45:00,T01,transformer,40.0,6,0.9,1.0108,495.31,49.978,26.592,9.132,0.9458,66.28,72.26,1.613,1,healthy,normal,0,0
2026-04-07T17:00:00,T01,transformer,40.0,6,0.9,0.9845,426.94,49.991,22.516,6.585,0.9598,62.58,61.19,2.327,0,healthy,normal,0,0
2026-04-07T17:15:00,T01,transformer,40.0,6,0.9,0.9947,496.42,50.003,26.07,7.67,0.9593,65.77,70.84,3.309,1,healthy,normal,0,0
2026-04-07T17:30:00,T01,transformer,40.0,6,0.9,0.9969,436.42,49.97,23.311,8.878,0.9345,63.71,63.34,2.472,0,healthy,normal,0,0
2026-04-07T17:45:00,T01,transformer,40.0,6,0.9,0.9961,520.33,49.929,27.522,9.731,0.9428,62.51,74.79,2.208,0,healthy,normal,0,0
2026-04-07T18:00:00,T01,transformer,40.0,6,0.9,1.0094,415.67,50.012,22.32,7.006,0.9541,64.95,60.65,2.63,1,healthy,normal,0,0
2026-04-07T18:15:00,T01,transformer,40.0,6,0.9,0.9989,496.67,50.005,25.438,8.812,0.9449,61.91,69.12,1.807,1,healthy,normal,0,0
2026-04-07T18:30:00,T01,transformer,40.0,6,0.9,0.9561,497.92,49.921,25.487,7.255,0.9618,61.22,69.26,4.638,0,anomaly,voltage_instability,0,199
2026-04-07T18:45:00,T01,transformer,40.0,6,0.9,0.9952,574.23,49.981,29.584,7.677,0.954,69.14,80.39,5.9,2,early_degradation,harmonic_distortion,0,0
2026-04-07T19:00:00,T01,transformer,40.0,6,0.9,0.9938,500.1,49.993,26.79,8.187,0.9563,65.01,72.8,3.25,0,healthy,normal,0,0
2026-04-07T19:15:00,T01,transformer,40.0,6,0.9,0.9261,564.14,49.89,30.176,8.49,0.9626,65.1,82,3.799,1,failure,voltage_instability,1,11
2026-04-07T19:30:00,T01,transformer,40.0,6,0.9,0.9962,449.28,49.993,23.661,6.278,0.9666,63.55,64.3,2.502,1,healthy,normal,0,0
2026-04-07T19:45:00,T01,transformer,40.0,6,0.9,0.9794,454.71,50.02,23.505,6.713,0.9516,81.44,63.87,2.69,0,anomaly,overheating,0,227
2026-04-07T20:00:00,T01,transformer,40.0,6,0.9,0.9956,411.01,50.019,22.257,6.599,0.9587,62.12,60.48,2.626,0,healthy,normal,0,0
2026-04-07T20:15:00,T01,transformer,40.0,6,0.9,1.0005,475.43,49.994,25.335,9.393,0.9376,60.42,68.85,2.615,0,healthy,normal,0,0
2026-04-07T20:30:00,T01,transformer,40.0,6,0.9,1.005,523.99,49.999,27.923,8.074,0.9606,60.09,75.88,2.852,0,healthy,normal,0,0
2026-04-07T20:45:00,T01,transformer,40.0,6,0.9,1.0165,503.81,50.002,26.333,7.767,0.9591,66.17,71.56,1.674,2,healthy,normal,0,0
2026-04-07T21:00:00,T01,transformer,40.0,6,0.9,0.974,566.76,49.906,30.176,7.553,0.9701,67.0,82,4.079,4,anomaly,voltage_instability,0,140
2026-04-07T21:15:00,T01,transformer,40.0,6,0.9,0.9863,566.8,50.003,29.832,9.626,0.9517,63.26,81.06,2.849,2,healthy,normal,0,0
2026-04-07T21:30:00,T01,transformer,40.0,6,0.9,0.9969,434.81,49.999,23.148,7.792,0.9477,66.54,62.9,2.287,0,healthy,normal,0,0
2026-04-07T21:45:00,T01,transformer,40.0,6,0.9,1.0015,473.88,50.054,25.379,7.715,0.9568,63.79,68.96,3.132,0,healthy,normal,0,0
2026-04-07T22:00:00,T01,transformer,40.0,6,0.9,1.0006,526.96,50.014,27.509,8.899,0.917,69.38,74.75,10.536,2,high_risk,harmonic_distortion,0,51
2026-04-07T22:15:00,T01,transformer,40.0,6,0.9,0.9631,496.05,49.902,26.292,8.84,0.9479,67.77,71.45,4.961,2,anomaly,voltage_instability,0,174
2026-04-07T22:30:00,T01,transformer,40.0,6,0.9,0.9675,512.97,49.958,27.067,7.752,0.9613,66.32,73.55,3.492,0,anomaly,voltage_instability,0,184
2026-04-07T22:45:00,T01,transformer,40.0,6,0.9,1.0078,543.66,50.011,28.895,11.446,0.9297,66.3,78.52,2.486,0,healthy,normal,0,0
2026-04-07T23:00:00,T01,transformer,40.0,6,0.9,1.0014,546.39,49.992,29.246,10.428,0.9419,63.44,79.47,2.571,2,healthy,normal,0,0
2026-04-07T23:15:00,T01,transformer,40.0,6,0.9,0.9983,424.35,50.023,22.998,5.852,0.9275,70.02,62.49,11.597,1,high_risk,harmonic_distortion,0,20
2026-04-07T23:30:00,T01,transformer,40.0,6,0.9,0.9962,473.33,50.032,25.247,8.907,0.943,63.11,68.61,2.723,1,healthy,normal,0,0
2026-04-07T23:45:00,T01,transformer,40.0,6,0.9,0.9964,418.4,50.03,22.336,5.645,0.9695,60.94,60.7,2.407,0,healthy,normal,0,0
2026-04-08T00:00:00,T01,transformer,40.0,6,0.9,1.0122,460.91,50.004,24.021,7.545,0.9139,71.96,65.27,12.679,0,high_risk,harmonic_distortion,0,53
2026-04-08T00:15:00,T01,transformer,40.0,6,0.9,0.9937,507.66,50.009,27.376,7.834,0.9479,62.96,74.39,5.635,0,early_degradation,harmonic_distortion,0,0
2026-04-08T00:30:00,T01,transformer,40.0,6,0.9,1.0078,316.5,49.975,16.541,4.531,0.9645,60.53,44.95,1.934,0,healthy,normal,0,0
2026-04-08T00:45:00,T01,transformer,40.0,6,0.9,1.0084,552.28,50.022,29.567,11.607,0.9308,65.47,80.35,2.496,0,healthy,normal,0,0
2026-04-08T01:00:00,T01,transformer,40.0,6,0.9,0.9927,485.82,50.018,25.462,8.588,0.9364,85.99,69.19,2.973,2,anomaly,overheating,0,199
2026-04-08T01:15:00,T01,transformer,40.0,6,0.9,1.005,535.72,50.011,27.388,7.344,0.9659,58.95,74.42,2.859,0,healthy,normal,0,0
2026-04-08T01:30:00,T01,transformer,40.0,6,0.9,1.0095,515.0,50.004,27.212,8.678,0.9527,66.25,73.95,1.489,0,healthy,normal,0,0
2026-04-08T01:45:00,T01,transformer,40.0,6,0.9,1.0073,503.46,49.979,26.081,9.554,0.939,66.37,70.87,2.168,4,healthy,normal,0,0
2026-04-08T02:00:00,T01,transformer,40.0,6,0.9,0.9924,486.49,49.972,25.197,6.585,0.9675,64.89,68.47,2.478,2,healthy,normal,0,0
2026-04-08T02:15:00,T01,transformer,40.0,6,0.9,1.0,471.48,50.049,24.201,6.594,0.9648,62.0,65.76,2.988,0,healthy,normal,0,0
2026-04-08T02:30:00,T01,transformer,40.0,6,0.9,1.0044,569.11,50.029,29.136,8.406,0.9608,65.09,79.17,3.019,2,healthy,normal,0,0
2026-04-08T02:45:00,T01,transformer,40.0,6,0.9,0.9723,714.17,50.012,30.176,9.114,0.9228,94.72,97.54,4.467,1,failure,overload,1,2
2026-04-08T03:00:00,T01,transformer,40.0,6,0.9,0.9978,468.34,49.981,25.37,8.303,0.9504,63.81,68.94,1.809,1,healthy,normal,0,0
2026-04-08T03:15:00,T01,transformer,40.0,6,0.9,0.9987,580.53,49.962,30.176,7.805,0.9681,66.07,82,2.196,1,healthy,normal,0,0
2026-04-08T03:30:00,T01,transformer,40.0,6,0.9,0.99,535.9,50.035,27.49,8.561,0.9548,64.68,74.7,2.294,4,healthy,normal,0,0
2026-04-08T03:45:00,T01,transformer,40.0,6,0.9,0.9837,423.92,49.984,22.633,8.044,0.9423,60.72,61.5,2.433,0,healthy,normal,0,0
2026-04-08T04:00:00,T01,transformer,40.0,6,0.9,0.9881,454.19,49.981,23.401,7.12,0.922,66.9,63.59,11.142,1,high_risk,harmonic_distortion,0,69
2026-04-08T04:15:00,T01,transformer,40.0,6,0.9,0.9895,525.13,50.003,28.269,11.297,0.9286,62.31,76.82,2.454,0,healthy,normal,0,0
2026-04-08T04:30:00,T01,transformer,40.0,6,0.9,0.9963,523.04,49.994,26.888,10.207,0.9349,66.11,73.06,1.878,2,healthy,normal,0,0
2026-04-08T04:45:00,T01,transformer,40.0,6,0.9,0.9922,526.92,50.004,28.227,7.506,0.9664,63.8,76.7,1.826,1,healthy,normal,0,0
2026-04-08T05:00:00,T01,transformer,40.0,6,0.9,1.0148,429.93,50.015,22.954,7.19,0.9543,62.71,62.37,3.261,0,healthy,normal,0,0
2026-04-08T05:15:00,T01,transformer,40.0,6,0.9,0.9728,528.21,49.896,27.257,9.621,0.943,65.56,74.07,4.123,1,anomaly,voltage_instability,0,225
2026-04-08T05:30:00,T01,transformer,40.0,6,0.9,0.9944,483.42,50.0,25.923,9.203,0.9424,67.22,70.44,3.61,0,early_degradation,voltage_instability,0,0
2026-04-08T05:45:00,T01,transformer,40.0,6,0.9,0.9936,429.3,49.991,23.208,7.266,0.9543,64.21,63.06,2.864,1,healthy,normal,0,0
2026-04-08T06:00:00,T01,transformer,40.0,6,0.9,1.0073,488.72,50.021,26.201,7.541,0.961,63.47,71.2,2.562,1,healthy,normal,0,0
2026-04-08T06:15:00,T01,transformer,40.0,6,0.9,0.9987,486.69,49.986,26.37,9.121,0.8987,70.34,71.66,13.937,0,failure,harmonic_distortion,1,8
2026-04-08T06:30:00,T01,transformer,40.0,6,0.9,1.0055,382.2,49.989,20.397,5.665,0.9635,61.35,55.43,3.215,2,healthy,normal,0,0
2026-04-08T06:45:00,T01,transformer,40.0,6,0.9,1.0039,472.42,50.005,24.135,7.849,0.951,62.3,65.59,2.21,0,healthy,normal,0,0
2026-04-08T07:00:00,T01,transformer,40.0,6,0.9,0.9882,451.96,50.038,23.307,9.272,0.9292,59.49,63.34,3.028,0,healthy,normal,0,0
2026-04-08T07:15:00,T01,transformer,40.0,6,0.9,1.0034,508.51,49.988,26.587,7.917,0.9584,66.5,72.25,2.307,3,healthy,normal,0,0
2026-04-08T07:30:00,T01,transformer,40.0,6,0.9,1.006,534.35,50.037,27.355,7.327,0.9288,69.44,74.33,11.355,0,high_risk,harmonic_distortion,0,24
2026-04-08T07:45:00,T01,transformer,40.0,6,0.9,0.9995,519.27,50.002,26.907,9.317,0.9309,87.75,73.12,2.354,0,anomaly,overheating,0,156
2026-04-08T08:00:00,T01,transformer,40.0,6,0.9,0.9977,527.9,50.031,27.371,10.809,0.9301,67.87,74.38,2.936,0,healthy,normal,0,0
2026-04-08T08:15:00,T01,transformer,40.0,6,0.9,1.0149,487.89,50.001,25.872,9.4,0.9399,63.36,70.31,3.27,0,healthy,normal,0,0
2026-04-08T08:30:00,T01,transformer,40.0,6,0.9,1.0052,437.35,49.98,23.253,7.258,0.9546,59.66,63.19,2.988,0,healthy,normal,0,0
2026-04-08T08:45:00,T01,transformer,40.0,6,0.9,1.0184,565.43,50.003,30.176,9.664,0.9523,67.07,82,2.899,1,healthy,normal,0,0
2026-04-08T09:00:00,T01,transformer,40.0,6,0.9,1.0085,434.42,50.027,22.47,6.662,0.9587,61.88,61.06,1.465,3,healthy,normal,0,0
2026-04-08T09:15:00,T01,transformer,40.0,6,0.9,0.9952,484.38,50.034,26.143,7.589,0.9604,62.66,71.04,2.785,0,healthy,normal,0,0
2026-04-08T09:30:00,T01,transformer,40.0,6,0.9,0.9984,534.34,50.021,27.927,8.671,0.955,65.55,75.89,1.528,2,healthy,normal,0,0
2026-04-08T09:45:00,T01,transformer,40.0,6,0.9,0.9977,503.79,49.991,26.964,6.999,0.9679,63.88,73.27,2.31,0,healthy,normal,0,0
2026-04-08T10:00:00,T01,transformer,40.0,6,0.9,1.0055,438.87,50.028,22.948,8.649,0.9357,60.7,62.36,2.635,2,healthy,normal,0,0
2026-04-08T10:15:00,T01,transformer,40.0,6,0.9,1.0026,467.09,50.01,24.466,7.695,0.9539,64.83,66.48,2.418,0,healthy,normal,0,0
2026-04-08T10:30:00,T01,transformer,40.0,6,0.9,0.9973,540.57,49.953,28.682,7.691,0.9659,65.35,77.94,2.19,0,healthy,normal,0,0
2026-04-08T10:45:00,T01,transformer,40.0,6,0.9,1.0043,422.32,50.026,21.588,8.605,0.9289,61.16,58.66,3.21,0,healthy,normal,0,0
2026-04-08T11:00:00,T01,transformer,40.0,6,0.9,0.994,579.96,50.049,30.176,11.424,0.9352,64.18,82,2.176,1,healthy,normal,0,0
2026-04-08T11:15:00,T01,transformer,40.0,6,0.9,1.0093,448.83,49.97,24.27,6.589,0.9651,63.4,65.95,2.296,0,healthy,normal,0,0
2026-04-08T11:30:00,T01,transformer,40.0,6,0.9,1.0064,583.25,50.017,30.176,11.934,0.9299,66.43,82,2.571,2,healthy,normal,0,0
2026-04-08T11:45:00,T01,transformer,40.0,6,0.9,0.9945,558.18,49.978,28.913,9.771,0.9305,65.16,78.57,5.204,2,anomaly,harmonic_distortion,0,87
2026-04-08T12:00:00,T01,transformer,40.0,6,0.9,0.9888,482.8,49.989,24.747,8.533,0.9454,65.15,67.25,2.634,2,healthy,normal,0,0
2026-04-08T12:15:00,T01,transformer,40.0,6,0.9,0.9951,542.57,50.002,28.927,7.966,0.9641,66.09,78.61,2.413,0,healthy,normal,0,0
2026-04-08T12:30:00,T01,transformer,40.0,6,0.9,0.9932,587.12,49.979,30.176,11.054,0.939,65.38,82,3.042,0,healthy,normal,0,0
2026-04-08T12:45:00,T01,transformer,40.0,6,0.9,0.9976,477.42,49.961,25.36,7.088,0.9631,65.51,68.91,2.418,0,healthy,normal,0,0
2026-04-08T13:00:00,T01,transformer,40.0,6,0.9,1.0057,504.73,50.056,26.333,9.305,0.9095,69.01,71.56,10.622,0,high_risk,harmonic_distortion,0,25
2026-04-08T13:15:00,T01,transformer,40.0,6,0.9,0.9885,466.89,49.994,24.186,9.281,0.9336,59.99,65.72,2.407,2,early_degradation,voltage_instability,0,0
2026-04-08T13:30:00,T01,transformer,40.0,6,0.9,0.9937,474.86,50.004,25.588,7.0,0.9646,59.5,69.53,2.777,2,healthy,normal,0,0
2026-04-08T13:45:00,T01,transformer,40.0,6,0.9,1.0154,568.4,49.987,30.176,11.279,0.9135,109.95,82,2.896,2,failure,overheating,1,21
2026-04-08T14:00:00,T01,transformer,40.0,6,0.9,1.0098,405.99,50.008,21.663,5.782,0.9662,64.8,58.87,2.659,1,healthy,normal,0,0
2026-04-08T14:15:00,T01,transformer,40.0,6,0.9,0.9894,376.32,50.055,19.702,7.562,0.9336,58.02,53.54,2.461,0,healthy,normal,0,0
2026-04-08T14:30:00,T01,transformer,40.0,6,0.9,0.9938,492.91,50.012,25.416,7.064,0.9635,63.47,69.07,3.069,0,healthy,normal,0,0
2026-04-08T14:45:00,T01,transformer,40.0,6,0.9,0.9956,398.2,49.992,21.074,7.806,0.9377,63.29,57.27,2.598,0,healthy,normal,0,0
2026-04-08T15:00:00,T01,transformer,40.0,6,0.9,1.0016,444.63,50.003,23.556,6.456,0.9571,75.86,64.01,2.764,2,early_degradation,overheating,0,0
2026-04-08T15:15:00,T01,transformer,40.0,6,0.9,0.9924,513.69,49.988,26.435,6.779,0.9687,63.71,71.83,2.082,2,healthy,normal,0,0
2026-04-08T15:30:00,T01,transformer,40.0,6,0.9,0.9821,417.26,49.983,20.718,6.286,0.9455,64.18,61.44,3.226,1,early_degradation,overload,0,0
2026-04-08T15:45:00,T01,transformer,40.0,6,0.9,1.015,377.55,50.002,20.082,6.88,0.946,63.37,54.57,2.45,0,healthy,normal,0,0
2026-04-08T16:00:00,T01,transformer,40.0,6,0.9,0.9809,539.98,50.013,27.704,9.132,0.942,69.13,78.78,2.49,0,early_degradation,overload,0,0
2026-04-08T16:15:00,T01,transformer,40.0,6,0.9,1.0077,502.53,49.958,26.177,9.01,0.9339,88.34,71.13,2.409,0,anomaly,overheating,0,104
2026-04-08T16:30:00,T01,transformer,40.0,6,0.9,0.9888,432.98,50.0,23.229,7.129,0.9208,68.98,63.12,11.083,0,high_risk,harmonic_distortion,0,22
2026-04-08T16:45:00,T01,transformer,40.0,6,0.9,1.0081,462.37,49.981,23.904,9.332,0.9315,65.25,64.96,2.617,0,healthy,normal,0,0
2026-04-08T17:00:00,T01,transformer,40.0,6,0.9,0.9941,470.12,49.985,25.468,6.548,0.9685,62.75,69.21,2.539,1,healthy,normal,0,0
2026-04-08T17:15:00,T01,transformer,40.0,6,0.9,1.0023,540.82,50.022,27.834,8.875,0.9527,66.26,75.64,2.427,1,healthy,normal,0,0
2026-04-08T17:30:00,T01,transformer,40.0,6,0.9,0.9713,548.21,49.893,28.834,7.696,0.9662,61.37,78.35,3.53,4,anomaly,voltage_instability,0,157
2026-04-08T17:45:00,T01,transformer,40.0,6,0.9,1.0109,445.88,50.014,22.797,8.755,0.9262,73.42,61.95,1.405,1,early_degradation,overheating,0,0
2026-04-08T18:00:00,T01,transformer,40.0,6,0.9,0.99,426.89,50.046,22.885,6.205,0.9652,63.33,62.19,2.962,1,healthy,normal,0,0
2026-04-08T18:15:00,T01,transformer,40.0,6,0.9,1.0024,506.85,49.982,26.726,9.654,0.9405,64.11,72.63,2.679,2,healthy,normal,0,0
2026-04-08T18:30:00,T01,transformer,40.0,6,0.9,1.0148,531.7,50.022,28.077,9.454,0.9477,61.8,76.3,3.423,2,healthy,normal,0,0
2026-04-08T18:45:00,T01,transformer,40.0,6,0.9,0.9813,390.75,50.03,20.002,7.112,0.9422,59.31,54.35,2.399,2,healthy,normal,0,0
2026-04-08T19:00:00,T01,transformer,40.0,6,0.9,1.0058,443.61,49.958,23.874,6.878,0.9609,66.22,64.88,1.886,3,healthy,normal,0,0
2026-04-08T19:15:00,T01,transformer,40.0,6,0.9,1.0116,487.18,49.993,26.282,9.853,0.9364,61.02,71.42,2.514,0,healthy,normal,0,0
2026-04-08T19:30:00,T01,transformer,40.0,6,0.9,1.0063,406.18,49.981,21.413,5.813,0.9651,61.32,58.19,2.743,2,healthy,normal,0,0
2026-04-08T19:45:00,T01,transformer,40.0,6,0.9,1.011,470.27,49.97,25.344,6.845,0.9654,60.95,68.87,2.402,0,healthy,normal,0,0
2026-04-08T20:00:00,T01,transformer,40.0,6,0.9,0.9972,476.54,50.0,24.394,8.259,0.9472,65.23,66.29,2.226,5,healthy,normal,0,0
2026-04-08T20:15:00,T01,transformer,40.0,6,0.9,0.9974,467.07,50.039,24.422,8.287,0.947,58.98,66.36,2.216,0,healthy,normal,0,0
2026-04-08T20:30:00,T01,transformer,40.0,6,0.9,0.9914,491.81,50.031,26.633,7.724,0.9604,63.36,72.37,1.977,1,healthy,normal,0,0
2026-04-08T20:45:00,T01,transformer,40.0,6,0.9,1.0138,478.27,49.971,25.816,6.907,0.966,64.02,70.15,2.948,0,healthy,normal,0,0
