timestamp,asset_id,fault_type,actual_failure,failure_probability,prediction,risk_score,risk_level,ml_score,operational_score
2026-04-18T04:00:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T04:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T04:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T04:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T05:00:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T05:15:00,T01,harmonic_distortion,0,0.0,NORMAL,12.4,LOW,0.0,31.0
2026-04-18T05:30:00,T01,voltage_instability,0,1e-06,NORMAL,7.2,LOW,0.0,18.0
2026-04-18T05:45:00,T01,overheating,0,0.0,NORMAL,12.8,LOW,0.0,32.0
2026-04-18T06:00:00,T01,harmonic_distortion,0,0.119271,NORMAL,30.0,MEDIUM,7.16,33.0
2026-04-18T06:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T06:30:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T06:45:00,T01,overheating,0,0.061691,NORMAL,16.5,LOW,3.7,32.0
2026-04-18T07:00:00,T01,overload,0,0.0,NORMAL,9.6,LOW,0.0,24.0
2026-04-18T07:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T07:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T07:45:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-18T08:00:00,T01,overheating,0,0.0,NORMAL,14.8,LOW,0.0,37.0
2026-04-18T08:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T08:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T08:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T09:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T09:15:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T09:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T09:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T10:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T10:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T10:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T10:45:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T11:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T11:15:00,T01,overload,0,0.0,NORMAL,16.4,LOW,0.0,41.0
2026-04-18T11:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T11:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T12:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T12:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T12:30:00,T01,overheating,0,0.002277,NORMAL,12.94,LOW,0.14,32.0
2026-04-18T12:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T13:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T13:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T13:30:00,T01,harmonic_distortion,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T13:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T14:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T14:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T14:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T14:45:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T15:00:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-18T15:15:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T15:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T15:45:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-18T16:00:00,T01,harmonic_distortion,0,4.5e-05,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T16:15:00,T01,harmonic_distortion,0,0.00184,NORMAL,30.0,MEDIUM,0.11,44.0
2026-04-18T16:30:00,T01,normal,0,0.0,NORMAL,35.0,MEDIUM,0.0,26.0
2026-04-18T16:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T17:00:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T17:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T17:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T17:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T18:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T18:15:00,T01,harmonic_distortion,1,0.995919,FAILURE,75.36,CRITICAL,59.76,39.0
2026-04-18T18:30:00,T01,harmonic_distortion,0,8e-06,NORMAL,12.8,LOW,0.0,32.0
2026-04-18T18:45:00,T01,harmonic_distortion,0,0.081402,NORMAL,30.0,MEDIUM,4.88,43.0
2026-04-18T19:00:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T19:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T19:30:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T19:45:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T20:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T20:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T20:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T20:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T21:00:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-18T21:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T21:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T21:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T22:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T22:15:00,T01,overheating,0,0.0,NORMAL,12.8,LOW,0.0,32.0
2026-04-18T22:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T22:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T23:00:00,T01,harmonic_distortion,0,0.001765,NORMAL,30.0,MEDIUM,0.11,33.0
2026-04-18T23:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-18T23:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-18T23:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T00:00:00,T01,voltage_instability,0,0.917083,FAILURE,70.62,HIGH,55.02,39.0
2026-04-19T00:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T00:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T00:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T01:00:00,T01,normal,0,0.0,NORMAL,10.8,LOW,0.0,27.0
2026-04-19T01:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T01:30:00,T01,overload,0,1e-06,NORMAL,14.4,LOW,0.0,36.0
2026-04-19T01:45:00,T01,harmonic_distortion,0,5e-06,NORMAL,30.0,MEDIUM,0.0,39.0
2026-04-19T02:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T02:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T02:30:00,T01,overload,0,0.0,NORMAL,9.2,LOW,0.0,23.0
2026-04-19T02:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T03:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T03:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T03:30:00,T01,harmonic_distortion,0,3.1e-05,NORMAL,10.4,LOW,0.0,26.0
2026-04-19T03:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T04:00:00,T01,harmonic_distortion,1,0.991941,FAILURE,72.72,HIGH,59.52,33.0
2026-04-19T04:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T04:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T04:45:00,T01,overheating,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-19T05:00:00,T01,overheating,1,0.998994,FAILURE,77.94,CRITICAL,59.94,45.0
2026-04-19T05:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T05:30:00,T01,voltage_instability,0,0.000141,NORMAL,15.21,LOW,0.01,38.0
2026-04-19T05:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T06:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T06:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T06:30:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-19T06:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T07:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T07:15:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-19T07:30:00,T01,voltage_instability,0,0.000155,NORMAL,12.81,LOW,0.01,32.0
2026-04-19T07:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T08:00:00,T01,harmonic_distortion,1,0.963795,FAILURE,73.43,HIGH,57.83,39.0
2026-04-19T08:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T08:30:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-19T08:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T09:00:00,T01,overload,0,0.0,NORMAL,30.0,MEDIUM,0.0,44.0
2026-04-19T09:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T09:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T09:45:00,T01,voltage_instability,0,0.0,NORMAL,7.2,LOW,0.0,18.0
2026-04-19T10:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T10:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T10:30:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-19T10:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T11:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T11:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T11:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T11:45:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-19T12:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T12:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T12:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T12:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T13:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T13:15:00,T01,overload,0,0.0,NORMAL,30.0,MEDIUM,0.0,49.0
2026-04-19T13:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T13:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T14:00:00,T01,overheating,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-19T14:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T14:30:00,T01,voltage_instability,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-19T14:45:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-19T15:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T15:15:00,T01,overheating,0,1.2e-05,NORMAL,14.8,LOW,0.0,37.0
2026-04-19T15:30:00,T01,overheating,0,0.000181,NORMAL,15.21,LOW,0.01,38.0
2026-04-19T15:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T16:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T16:15:00,T01,normal,0,0.0,NORMAL,35.0,MEDIUM,0.0,26.0
2026-04-19T16:30:00,T01,overload,0,1e-06,NORMAL,14.0,LOW,0.0,35.0
2026-04-19T16:45:00,T01,harmonic_distortion,0,0.0,NORMAL,7.2,LOW,0.0,18.0
2026-04-19T17:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T17:15:00,T01,overload,0,0.0,NORMAL,9.6,LOW,0.0,24.0
2026-04-19T17:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T17:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T18:00:00,T01,harmonic_distortion,0,6e-06,NORMAL,30.0,MEDIUM,0.0,44.0
2026-04-19T18:15:00,T01,overheating,0,3.4e-05,NORMAL,12.8,LOW,0.0,32.0
2026-04-19T18:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T18:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T19:00:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-19T19:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T19:30:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-19T19:45:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-19T20:00:00,T01,voltage_instability,0,0.970785,FAILURE,76.65,CRITICAL,58.25,46.0
2026-04-19T20:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T20:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T20:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T21:00:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-19T21:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T21:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T21:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T22:00:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-19T22:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T22:30:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-19T22:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-19T23:00:00,T01,voltage_instability,0,0.94576,FAILURE,75.15,CRITICAL,56.75,46.0
2026-04-19T23:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-19T23:30:00,T01,normal,0,0.0,NORMAL,10.8,LOW,0.0,27.0
2026-04-19T23:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T00:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T00:15:00,T01,overload,0,0.0,NORMAL,9.2,LOW,0.0,23.0
2026-04-20T00:30:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-20T00:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T01:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T01:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T01:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T01:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T02:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T02:15:00,T01,voltage_instability,0,0.0,NORMAL,9.2,LOW,0.0,23.0
2026-04-20T02:30:00,T01,overheating,0,0.0,NORMAL,12.4,LOW,0.0,31.0
2026-04-20T02:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T03:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T03:15:00,T01,overload,0,0.192754,NORMAL,31.17,MEDIUM,11.57,49.0
2026-04-20T03:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T03:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T04:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T04:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T04:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T04:45:00,T01,harmonic_distortion,0,0.0,NORMAL,9.2,LOW,0.0,23.0
2026-04-20T05:00:00,T01,harmonic_distortion,0,1e-06,NORMAL,12.4,LOW,0.0,31.0
2026-04-20T05:15:00,T01,normal,0,0.0,NORMAL,10.8,LOW,0.0,27.0
2026-04-20T05:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T05:45:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-20T06:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T06:15:00,T01,voltage_instability,0,0.0,NORMAL,7.2,LOW,0.0,18.0
2026-04-20T06:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T06:45:00,T01,overheating,0,0.0,NORMAL,12.8,LOW,0.0,32.0
2026-04-20T07:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T07:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T07:30:00,T01,normal,0,0.0,NORMAL,10.8,LOW,0.0,27.0
2026-04-20T07:45:00,T01,overheating,0,0.437444,NORMAL,39.05,MEDIUM,26.25,32.0
2026-04-20T08:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T08:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T08:30:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-20T08:45:00,T01,overheating,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-20T09:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T09:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T09:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T09:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T10:00:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-20T10:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T10:30:00,T01,harmonic_distortion,0,0.0,NORMAL,17.2,LOW,0.0,43.0
2026-04-20T10:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T11:00:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-20T11:15:00,T01,voltage_instability,0,4e-06,NORMAL,10.4,LOW,0.0,26.0
2026-04-20T11:30:00,T01,overload,0,0.0,NORMAL,11.6,LOW,0.0,29.0
2026-04-20T11:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T12:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T12:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T12:30:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-20T12:45:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-20T13:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T13:15:00,T01,voltage_instability,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-20T13:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T13:45:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-20T14:00:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-20T14:15:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-20T14:30:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-20T14:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T15:00:00,T01,overload,0,0.039851,NORMAL,19.19,LOW,2.39,42.0
2026-04-20T15:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T15:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T15:45:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T16:00:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-20T16:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T16:30:00,T01,overheating,0,0.0,NORMAL,15.2,LOW,0.0,38.0
2026-04-20T16:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T17:00:00,T01,voltage_instability,0,0.0,NORMAL,7.2,LOW,0.0,18.0
2026-04-20T17:15:00,T01,harmonic_distortion,1,0.996478,FAILURE,72.99,HIGH,59.79,33.0
2026-04-20T17:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T17:45:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-20T18:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T18:15:00,T01,voltage_instability,0,0.005442,NORMAL,13.13,LOW,0.33,32.0
2026-04-20T18:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T18:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T19:00:00,T01,harmonic_distortion,0,0.000648,NORMAL,30.0,MEDIUM,0.04,33.0
2026-04-20T19:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T19:30:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-20T19:45:00,T01,harmonic_distortion,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-20T20:00:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T20:15:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T20:30:00,T01,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-20T20:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T21:00:00,T01,voltage_instability,0,0.955275,FAILURE,75.72,CRITICAL,57.32,46.0
2026-04-20T21:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T21:30:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-20T21:45:00,T01,voltage_instability,0,0.000517,NORMAL,17.23,LOW,0.03,43.0
2026-04-20T22:00:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-20T22:15:00,T01,overheating,1,0.99946,FAILURE,78.37,CRITICAL,59.97,46.0
2026-04-20T22:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T22:45:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-20T23:00:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-20T23:15:00,T01,voltage_instability,0,0.002569,NORMAL,12.55,LOW,0.15,31.0
2026-04-20T23:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-20T23:45:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-21T00:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-21T00:15:00,T01,overload,0,0.0,NORMAL,9.2,LOW,0.0,23.0
2026-04-21T00:30:00,T01,normal,0,0.0,NORMAL,6.4,LOW,0.0,16.0
2026-04-21T00:45:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-21T01:00:00,T01,voltage_instability,0,0.000193,NORMAL,14.81,LOW,0.01,37.0
2026-04-21T01:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-21T01:30:00,T01,overload,0,0.0,NORMAL,12.0,LOW,0.0,30.0
2026-04-21T01:45:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-21T02:00:00,T01,harmonic_distortion,0,0.0,NORMAL,12.8,LOW,0.0,32.0
2026-04-21T02:15:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-21T02:30:00,T01,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-21T02:45:00,T01,overload,0,0.0,NORMAL,9.6,LOW,0.0,24.0
2026-04-21T03:00:00,T01,normal,0,0.0,NORMAL,8.8,LOW,0.0,22.0
2026-04-21T03:15:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
2026-04-21T03:30:00,T01,overheating,0,2e-06,NORMAL,12.8,LOW,0.0,32.0
2026-04-21T03:45:00,T01,harmonic_distortion,0,0.498116,NORMAL,45.49,MEDIUM,29.89,39.0
2026-04-21T04:00:00,T01,normal,0,0.0,NORMAL,4.0,LOW,0.0,10.0
